,title,thumbnail,content,company,date
17,스타벅스 최저임금이 3만원…패스트푸드점 시급 올린 이곳 법,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2022%2F09%2F10%2F3222925.jpg&type=ff264_180&expire=2&refresh=true,"애플의 시간제 매장 직원의 최저 시급과 같은 금액이기도 하다. 또한 법안에 따라 캘리포니아주는 2029년 1월 1일까지 2명의 주 공무원과 패스트푸드 가맹점 대표 4명, 패스트푸드 노동자 대표 4명, 총 10명으로 구성된...",중앙일보언론사 선정,2022.09.10.
18,"추석 연휴 개인 노리는 해커들··· “백신으로 대응하라”는데, 뭘 어떻게?",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F138%2F2022%2F09%2F10%2F2132390.jpg&type=ff264_180&expire=2&refresh=true,"문자나 이메일을 통한 피싱부터 악성코드가 포함된 소프트웨어(SW) 및 애플리케이션(앱)을 유통하는... AV-TEST는 마이크로소프트(MS) 윈도, 애플 맥OS, 구글 안드로이드 등 유형별로 점수를 측정한다. 진단율(Protection)...",디지털데일리언론사 선정,2022.09.10.
19,애플 한 주 마감...주가 전망은?,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5264%2F2022%2F09%2F10%2F606966.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,"사진=애플(Apple) 애플 주가가 전 주 종가보다 상승한 채 한 주를 마감했다. 지난 9일 장마감 기준 애플 주가는 전 주 장마감일인 지난 9월 2일 종가(155.81달러) 대비 약 1% 오른 157.37달러(한화 약 21만 7,642원)에 거래됐다....",공감신문,2022.09.10.
20,굿바이 5인치 아이폰…'미니'는 왜 사라졌을까?,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F293%2F2022%2F09%2F10%2F40610.jpg&type=ff264_180&expire=2&refresh=true,"애플 프리미엄 아이폰 시리즈에서 2년 간 소형 모델 수요를 담당했던 '미니(mini)'가 사라졌다. 애플은 그 이유를 공식적으로 설명하지 않았다. 다만 소비자 수요와 애플의 경영 전략, 보급형 아이폰의 인기 등 측면에서...",블로터언론사 선정,2022.09.10.
21,"아이폰14 가격 동결, 판매량 증가로 이어질까",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F018%2F2022%2F09%2F10%2F5314142.jpg&type=ff264_180&expire=2&refresh=true,애플의 신규 플래그십 ‘아이폰14’이 베일을 벗었다. 프리미엄 스마트폰 시장을 노린 고급형 모델에 변화를 줬는데 증권가에서는 핵심으로 아이폰 가격을 꼽았다. 9일 애플 등에 따르면 프로 시리즈 가격이 100달러씩...,이데일리언론사 선정,2022.09.10.
22,"한국IDC, 상반기 국내 스마트폰 시장 전년비 7.8% 감소",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5795%2F2022%2F09%2F10%2F22005.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,"3%로 증가했으며, 갤럭시A 시리즈, 애플 아이폰SE 3세대 등 5G 제품군 중심으로 재편돼 5G 중저가 시장 경쟁이... 폴더블폰, 애플의 플래그십 모델 출시의 영향으로 프리미엄 라인업이 모멘텀으로 작용한다는 설명이다....",IT비즈뉴스,2022.09.10.
23,"""이대남 지지 이탈할라"" ... 與 '통화녹음 금지법' 속도조절론",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2022%2F09%2F10%2F696284.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,"온라인상에서도 ""삼성 갤럭시폰을 쓰는 이유 중 하나는 통화녹음이 가능해서인데, 법이 통과되면 애플 아이폰으로 바꾸겠다""는 글이 넘쳐 난다. '20대·여성'에서 반대 의견 많아 최근 실시된 여론조사에선 응답자의 3분의...",한국일보언론사 선정,2022.09.10.
24,"농협서 산 제주산 망고 명절선물, 죄다 썩어 '기가 막혀'",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5085%2F2022%2F09%2F10%2F166075.jpg&type=ff264_180&expire=2&refresh=true,시민 A씨는 추석 명절을 앞두고 제주시농협에서 판매하는 애플망고 선물세트를 지인들에게 보냈습니다. 한... 지인으로부터 조심스런 답신을 받은 이후에야 과일상자 안의 애플망고가 온통 썩어있었다는 것을 알게 된...,제주의소리,2022.09.10.
25,"“출시 10년 맞은 애플 라이트닝 충전기, 이제는 놓아줄 때”",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F293%2F2022%2F09%2F10%2F40609.jpg&type=ff264_180&expire=2&refresh=true,애플이 지난 7일(현지시간) 진행한 ‘저 너머로'(Far out) 행사에서 아이폰14 시리즈를 공개했다. 행사에 앞서 신형 아이폰에 표준 규격으로 자리 잡고 있는 ‘USB-C’가 탑재될 것이란 전망이 있었지만 애플은 독자 충전...,블로터언론사 선정,2022.09.10.
26,"게임부터 금융까지, 잇따라 홍역 치르는 카카오계열사",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F009%2F2022%2F09%2F10%2F5015778.jpg&type=ff264_180&expire=2&refresh=true,"지난 6월 국내에 출시 후 11시간 만에 애플 앱스토어에서 인기·매출 순위 1위에 올랐지만, 곧 부실 운영 논란이 불거졌다. 이용자들은 한국 서버에 제공되는 재화가 일본 서버보다 턱없이 부족한 점과 오역·오타 수정이...",매일경제언론사 선정,2022.09.10.
27,"""넷플릭스만 팔아라"" 경고 쏟아지는 와중에…뜻밖의 전망 [설리의 글로벌 픽]",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F015%2F2022%2F09%2F10%2F4748225.jpg&type=ff264_180&expire=2&refresh=true,"팡은 페이스북, 아마존, 애플, 넷플릭스, 구글(알파벳)의 머리글자를 딴 말이다. 하지만 최근 미국 중앙은행(Fed)이 고강도 긴축 정책을 펼치자 기술주가 가장 큰 타격을 받았다. FAANG도 예외는 아니었다. 타격이 컸다....",한국경제언론사 선정,2022.09.10.
28,[뉴욕증시] 美 긴축 우려에도 3거래일 연속 상승…나스닥 2.11%↑ 마감,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F014%2F2022%2F09%2F10%2F4896652.jpg&type=ff264_180&expire=2&refresh=true,긴축 우려가 이미 가격에 반영됐고 테슬라·애플 등 기술주가 올랐기 때문이다. 9일(현지시간)... 애플도 최근 아이폰14를 선보이며 1.88% 상승했다. #애플 #테슬라 #뉴욕증시 #리튬 #아이폰14 #테슬라리튬공장,파이낸셜뉴스,2022.09.10.
29,'민식이법' 시행에 급증...운전자보험 신규 계약 감소세 전환,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5686%2F2022%2F09%2F10%2F89771.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,하루 24시간 내내 제한속도가 시속 30㎞로 정해졌다. 광주 북구 어린이교통공원에서 애플B 유치원생들이 광주 북부경찰서와 어린이안전학교 강사의 도움을 받아 교통안전 체험 교육을 받고 있다. [사진=연합뉴스],청년일보,2022.09.10.
30,삼성 '롤러블폰' 특허…빈 수레 아니었다,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F009%2F2022%2F09%2F10%2F5015765.jpg&type=ff264_180&expire=2&refresh=true,특허전문매체 페이턴틀리애플에 따르면 삼성전자가 상반기 세계지식재산기구(WIPO)에 출원한 롤러블폰 관련 특허만 10여개에 이른다. 여기에는 ▲양쪽을 잡아당겨 펼칠 수 있는 프레임 ▲플렉서블 디스플레이를 탑재한...,매일경제언론사 선정,2022.09.10.
31,펄어비스 검은사막 ‘조련 콘텐츠’ 개편,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5484%2F2022%2F09%2F10%2F111153.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,"시작, 애플워치·한우·주유권 등 경품 이벤트 진행 [FETV=최명진 기자] 펄어비스가 검은사막 조련 콘텐츠... 통해 ▲애플워치 ▲한우 선물 세트 ▲주유권 ▲홍삼 등을 증정한다. 9월 21일까지 24시간 내내 전투 400...",FETV,2022.09.10.
32,카톡 이모티콘 사면 작가 몫 750원…“월수익 100만원 수두룩”,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2022%2F09%2F10%2F2605788.jpg&type=ff264_180&expire=2&refresh=true,소비자가 2500원짜리 이모티콘 세트를 구매했을 때 구글·애플의 인앱결제 비용 750원(30%)과 카카오 수수료 1000원(40%)을 떼면 작가에게 돌아오는 수익은 750원(30%) 정도다. 10여개의 이모티콘을 출시한 한 작가는 “인기 순위...,한겨레언론사 선정,2022.09.10.
33,[O!리지널]OTT도 여성 원톱이 대세,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5549%2F2022%2F09%2F10%2F4880.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,두 제작자가 직접 주연까지 맡은 작품이 애플tv+ 오리지널 시리즈 ‘더 모닝 쇼’다. 극 중에서 ‘더 모닝... 2019년 애플tv+ 미국 론칭과 동시에 시즌1이 공개돼 구독자 상승의 견인차 역할을 했다. 이어 지난해 9월 시즌2가...,여성동아,2022.09.10.
34,"""아이폰14 사전주문 85%는 프로.. 15부턴 성능 더 차별화""",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F014%2F2022%2F09%2F10%2F4896645.jpg&type=ff264_180&expire=2&refresh=true,"중국에서 애플 아이폰14 시리즈에 대한 사전주문 물량을 조사한 결과 85%는 아이폰14프로, 아이폰14프로맥스... 10일 정보기술(IT) 업계에 따르면 애플 분석 전문가로 유명한 궈밍치 대만 TF인터내셔널증권 연구원은 전날...",파이낸셜뉴스,2022.09.10.
35,"아이폰14에 갤럭시Z4, e심까지…5G 가입자 날개달까",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F277%2F2022%2F09%2F10%2F5145592.jpg&type=ff264_180&expire=2&refresh=true,10일 업계에 따르면 애플은 지난 7일(현지 시간) 미국 캘리포니아주 쿠퍼티노에 있는 애플파크에서 스페셜 이벤트를 열고 아이폰14 시리즈 등 신제품을 공개했다. 새롭게 출시한 아이폰14 시리즈는 플러스 모델이...,아시아경제,2022.09.10.
36,"뉴욕 증시, 긴축 우려에도 일제히 상승…나스닥 2.11%↑",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5518%2F2022%2F09%2F10%2F55993.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,주요 종목 가운데서는 테슬라가 전기차 배터리를 생산하기 위해 미국 텍사스주에 리튬 정제시설을 건설하는 것을 검토하고 있다는 소식에 3.6% 상승했다. 애플은 아이폰14 공개 효과로 1.88% 올랐다. 파이낸셜투데이,파이낸셜투데이,2022.09.10.
37,"[가을 모바일 대전②]""손목 위 명의는 누구?""...'혈압' 갤워치 vs '체온' 애플...",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F10%2F11413311.jpg&type=ff264_180&expire=2&refresh=true,"기사내용 요약 삼성·애플, 스마트워치 신작…헬스케어 집중+아웃도어 제품 갤워치5, '바이오액티브 센서' 강화…혈압 측정부터 수면 관리까지 애플워치8, '체온 감지 기능' 정밀도↑…""여성건강 관리 더 수월하게"" 프로...",뉴시스언론사 선정,2022.09.10.
38,"'풋볼 매니저 2023', 2022년 11월 8일 출시 예고... 사전 판매 시작",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5351%2F2022%2F09%2F10%2F98244.jpg&type=ff264_180&expire=2&refresh=true,"플레이스테이션5와 애플 아케이드에 출시된다. 축구 운영 시뮬레이션 장르를 이끌어가고 있는 풋볼... 또한, FM23 터치 버전은 애플 아케이드를 통해 애플 기기에서 다시 만날 수 있게 되었다. 애플 아케이드...",게임포커스,2022.09.10.
39,"데브시스터즈, 신작 '브릭시티' 플레이 영상 '게임스팟' 모바일 쇼케이스 '스...",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5351%2F2022%2F09%2F10%2F98246.jpg&type=ff264_180&expire=2&refresh=true,"한편, 이번 행사에는 데브시스터즈를 포함, ▲액티비전 ▲애플 아케이드 ▲EA ▲넷플릭스 ▲유비소프트 등 글로벌 개발사와 퍼블리셔가 대거 참가했다. 행사를 통해 각 사들의 서비스 독점 예고편과 게임 플레이 영상...",게임포커스,2022.09.10.
40,"뉴욕증시, 달러 가치 하락하며 3거래일째 반등…나스닥 2.1%↑",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5525%2F2022%2F09%2F10%2F309932.jpg&type=ff264_180&expire=2&refresh=true,"메타(4.39%), 애플(1.88%), 아마존(2.66%), 테슬라(3.60%) 등 기술주는 반발 매수세로 오름세를 보였다. 엔비디아(2.84%), AMD(3.23%), 인텔(2.31%) 등 반도체 대표주들도 급등했다. 최근 제롬 파월 연준 의장을 비롯해 연준...",뉴스웍스,2022.09.10.
41,"뉴욕증시, 긴축 우려에도 강세···다우 1.19%↑·나스닥 2.11%↑",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5001%2F2022%2F09%2F10%2F389370.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,"애플과 마이크로소프트는 각각 1.88%, 2.29% 올랐다. 알파벳과 아마존도 각각 2.09%, 2.65% 상승했다. 메타와 넷플릭스도 각각 4.37%, 2.69% 강세를 보였다. 테슬라는 전기차 배터리 생산을 위해 리튬 정제 공장을 설립하는...",서울파이낸스,2022.09.10.
42,"""노트북도 대만이""…'삼성·LG' 노트북 양강구도 '흔들'",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F09%2F10%2F11413303.jpg&type=ff264_180&expire=2&refresh=true,"이어 애플(8.1%) 4위, 레노버(7.4%) 5위 순이다. 노트북 시장은 코로나19 유행 기간에 원격 근무와 비대면 수업이 확대되면서 수요가 급증했다. 이런 상황에서 외산 노트북 업체들은 중저가 제품을 잇따라 내놓으며...",뉴시스언론사 선정,2022.09.10.
43,"삼성전자, 2Q 무선 이어폰 시장 점유율 5%···전년比 하락",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5471%2F2022%2F09%2F10%2F55672.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1위인 애플의 시장 점유율도 23%에서 22%로 1%포인트 하락했다. 애플도 프리미엄 제품 판매량이 감소한 영향을 받은 것으로 분석된다. 다만 신제품 '에어팟프로 2'가 3년 만에 공개되면서 하반기 점유율은 다시 상승할 수...,시사저널이코노미,2022.09.10.
44,[브릿지경제 신간(新刊) 베껴읽기] <서재에서 탄생한 위대한 CEO들> 최종훈,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5394%2F2022%2F09%2F10%2F838045.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,* ‘애플의 독재자’ 스티브 잡스 - 생전에 잡스는 세익스피어의 <리어왕>을 탐독했다. 자신의 왕국에 대한 통제력을 잃을 때 어떻게 꼬이는지 적나라하게 보여주었기 때문이다. “해군 보다 해적이 되라”고 했던 잡스는...,브릿지경제,2022.09.10.
45,애플·삼성 비켜…中저가 제품이 주도한 2Q 무선 이어폰,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F277%2F2022%2F09%2F10%2F5145572.jpg&type=ff264_180&expire=2&refresh=true,삼성과 애플 대신 중국 샤오미와 QCY 등 저가형 모델이 성장을 주도한 것으로 나타났다. 9일 글로벌... 애플과 삼성 같은 주요 브랜드는 경기 침체 및 2022년 하반기 출시될 신형 프로 모델에 대한 대기 수요로 인해...,아시아경제,2022.09.10.
46,작년엔 통큰 선물로 화제였는데…추석 분위기 달라진 가상자산 거래소,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F421%2F2022%2F09%2F10%2F6327543.jpg&type=ff264_180&expire=2&refresh=true,"해당 전자기기는 △갤럭시 Z 폴드3 5G 256G △아이패드 프로 12.9형 5세대 512GB △맥북프로 13형 512GB △아이패드 프로 11형 256GB+애플팬슬+키보드였다. 올해는 달랐다. 상반기 이상 외환거래, 테라·루나 사태로 인한 투자자...",뉴스1,2022.09.10.
47,"머스크 ""'스타링크-아이폰14 SOS 서비스' 연동, 애플과 협의 중""",https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F277%2F2022%2F09%2F10%2F5145563.jpg&type=ff264_180&expire=2&refresh=true,"위해 애플과 협의 중이라고 밝혔다. 머스크는 8일(현지시간) 자신의 트위터에 ""우리는 스타링크 연결에 대해 애플과 몇 가지 가능성 있는 대화를 나눴다""며 ""아이폰 팀은 매우 똑똑하다""고 말했다. 이번 만남은 애플이...",아시아경제언론사 선정,2022.09.10.
